Code Iris;Commune;Nombre de 65 ans et plus;Nombre de moins de 20 ans;Nombre de familles monoparentales;Nombre de personnes âgées de 75 ans et plus;geom;geo_point_2d
59025;Aubers;212.138110749;398.259283388;52.0338762215;104.067752443;"{""type"": ""Polygon"", ""coordinates"": [[[2.8082277248, 50.5788545157], [2.8081602791, 50.5791685369], [2.7894285871999998, 50.5829704672], [2.7890772054, 50.5830614148], [2.7894311245, 50.583374345], [2.7909942749, 50.5847672094], [2.7922028415, 50.5860194487], [2.7920649855, 50.5862884654], [2.7922057759000003, 50.5863326785], [2.7973423304000002, 50.5917054674], [2.8009924859, 50.5963432817], [2.8015632716, 50.5971258997], [2.8026368216, 50.5987906367], [2.8051589952000002, 50.603274807], [2.8140438014, 50.6096191613], [2.8153177459, 50.6102869796], [2.8180258791, 50.6118014041], [2.8254147395, 50.6164016035], [2.8269769164, 50.61743586], [2.8285803556999998, 50.6187986185], [2.8313862588000003, 50.6200194012], [2.8318779320000003, 50.619793014], [2.8343942325, 50.6104808314], [2.8407307234, 50.6012874134], [2.8421851898, 50.5988508379], [2.843779809, 50.5961882489], [2.8445431424, 50.5951086434], [2.8479181347, 50.5929418208], [2.8480591258, 50.5929419936], [2.8484767080999998, 50.5923923475], [2.8485437845, 50.5921231845], [2.8440598597, 50.589091308], [2.8420417048, 50.5879740741], [2.8399363786, 50.5868118184], [2.8373213512, 50.5859252849], [2.831454259, 50.5854561397], [2.8284133859000002, 50.584256509], [2.8259222659, 50.5831006541], [2.8258517841, 50.5831005552], [2.8171373775, 50.5807760591], [2.8088044006, 50.5788069411], [2.8082277248, 50.5788545157]]]}";50.5958410275, 2.82021584401
59098;Bousbecque;706.690105551;1293.44915536;111.217339325;338.724730597;"{""type"": ""Polygon"", ""coordinates"": [[[3.063442164, 50.7483997513], [3.061540374, 50.749900048], [3.058267313, 50.7532915049], [3.0566685059, 50.7553460829], [3.0571999202, 50.7586836525], [3.0576506868, 50.7594918746], [3.0595734612, 50.7692835715], [3.0586338195, 50.7776032182], [3.05851385, 50.7790837081], [3.0587492542, 50.7807057895], [3.0604601561, 50.7806421647], [3.0613770335, 50.7805017485], [3.0669376071, 50.778585988], [3.0746301382, 50.775617154], [3.0769492951, 50.7746162206], [3.0787746568, 50.7736998963], [3.0798956714, 50.7730208691], [3.0809536336, 50.7727447331], [3.0824488814, 50.7725122641], [3.083650178, 50.772504285], [3.0871233367, 50.7729765436], [3.0886989125, 50.773371114], [3.0896975177, 50.7739482207], [3.0901992327, 50.7743928886], [3.0902699029, 50.7743479755], [3.0905480924, 50.7740328428], [3.0988805698, 50.7630128076], [3.0997148621, 50.7621104016], [3.1000619739, 50.7616605982], [3.0976503648, 50.7611367211], [3.0950281159, 50.7599148916], [3.0948564754, 50.7596655848], [3.0939272404000002, 50.7589978316], [3.0922843539000002, 50.7579322184], [3.088440112, 50.7558282377], [3.0869068786, 50.7550612597], [3.0859305332, 50.7548537721], [3.0853360568, 50.754619995], [3.0774633277, 50.7519943572], [3.0716155329, 50.7505128783], [3.0658391331, 50.7492850117], [3.0640507713, 50.7487619378], [3.063442164, 50.7483997513]]]}";50.7639417067, 3.0745574291
59143;La Chapelle-d'Armentières;1266.96603343;2362.12214922;318.906282753;673.270856783;"{""type"": ""Polygon"", ""coordinates"": [[[2.8714291478, 50.681419353], [2.8753970394, 50.6806678132], [2.8827153179, 50.6797497508], [2.8923161907, 50.6785801975], [2.8930338324, 50.6784946699], [2.8956584385, 50.6796042524], [2.897307473, 50.6805828574], [2.8999836126, 50.6800331601], [2.9055494454, 50.6779349834], [2.9103349486, 50.6760073886], [2.9149788041, 50.6741154023], [2.9176598196, 50.672847423], [2.9178240376, 50.67001182], [2.9178227724, 50.6699220812], [2.9182192212, 50.6675344127], [2.9212657158, 50.6643318209], [2.9255226771, 50.6633652677], [2.9256638676, 50.6633644549], [2.9273595792, 50.6623693568], [2.9293676485, 50.6590770887], [2.9292238997, 50.6588984256], [2.9282987363, 50.6582293364], [2.925293816, 50.6558674135], [2.9222313872, 50.6534506321], [2.9200581173, 50.6521776339], [2.9167493755000002, 50.6504766746], [2.9133698999, 50.6489981303], [2.9111357498, 50.6480668375], [2.9028544262000002, 50.6474773201], [2.8960322281, 50.6498490294], [2.895876867, 50.649894667], [2.8972568954, 50.6521752239], [2.8979781068, 50.6536161487], [2.8972938444, 50.6555037141], [2.8957577743, 50.65694545], [2.8931099818, 50.6579985375], [2.8903207447, 50.6578309854], [2.883150768, 50.6583341683], [2.8779608212000003, 50.6607988049], [2.8684484183, 50.6617035378], [2.8673168173, 50.6614385014], [2.8662415795, 50.6612192822], [2.8656893687, 50.6623431171], [2.8640254316, 50.6652291021], [2.862911708, 50.666669079], [2.8622899030999998, 50.6678915251], [2.8613227893, 50.66989161], [2.8612768409, 50.6722103848], [2.8674617338, 50.6782026126], [2.8712204606, 50.6812836348], [2.8714291478, 50.681419353]]]}";50.6658513374, 2.89537311947
59173;Deûlémont;167.710614893;506.131328038;55.5667699945;63.6492092665;"{""type"": ""Polygon"", ""coordinates"": [[[2.9917353039, 50.7373638432], [2.9935013684, 50.7373092134], [3.0024374485, 50.7322656843], [3.0060127766, 50.7301299977], [3.007696441, 50.7292236337], [3.0066982462, 50.728556998], [3.0034846645, 50.7260177661], [3.0006149134, 50.7237817298], [2.9978175021, 50.7216891906], [2.9931094897, 50.7182523161], [2.9863839373000003, 50.7145736624], [2.9817487656, 50.7169042985], [2.9774471166, 50.7183994164], [2.9675274441, 50.720789456], [2.9667107372, 50.7203352009], [2.9663688143, 50.7201215489], [2.9640613677000003, 50.7170565783], [2.9636279715000002, 50.7163412916], [2.9634786098, 50.7157140233], [2.9636092583, 50.7148616096], [2.9644452468, 50.7138703138], [2.9665942064, 50.7106665731], [2.9668008348, 50.7102170689], [2.966091552, 50.7099961356], [2.9539684406, 50.7137663776], [2.9491743506, 50.7208712472], [2.9481416681, 50.723028849], [2.9473064774, 50.7241537207], [2.9442778782000003, 50.7260170002], [2.9372456494, 50.7299608782], [2.9371762611000003, 50.7300514703], [2.9374589615, 50.730094683], [2.9408370688, 50.7331749576], [2.9408135848, 50.7374962995], [2.9382979993, 50.7398845512], [2.9374058002, 50.7420959089], [2.9374134453, 50.7427679764], [2.9380690678, 50.7443439278], [2.9387118088, 50.7449229905], [2.9399897067, 50.7453659711], [2.9401311281, 50.7453651419], [2.9414796575, 50.7446856468], [2.9529375818, 50.7384454219], [2.9618191999, 50.7399926924], [2.9689404221, 50.7376159683], [2.9741476514, 50.7357956627], [2.9903808864, 50.7364646628], [2.9905929709, 50.7365086461], [2.9913055339000003, 50.7369079915], [2.9917353039, 50.7373638432]]]}";50.7280953605, 2.96956033019
59193;Emmerin;504.049968374;810.096141682;75.7590132827;236.368121442;"{""type"": ""Polygon"", ""coordinates"": [[[3.0111487608, 50.6018755684], [3.0121315577, 50.6015120012], [3.0197918992, 50.5989038623], [3.0247767786, 50.5965354296], [3.0259635905, 50.5957211758], [3.0278259996, 50.5928308901], [3.0279596161, 50.5922465998], [3.025627429, 50.5918118249], [3.0239170328, 50.5913724001], [3.0216495616, 50.5904430239], [3.0174431026, 50.5878643133], [3.0169439086, 50.587464103], [3.012853039, 50.5829466261], [3.0124114898, 50.5815941468], [3.0124100472, 50.5814604201], [3.0119138183, 50.5812387873], [3.0115571213, 50.5809264924], [3.0113370658, 50.580210310300004], [3.0107589272, 50.5791809317], [3.0101850864, 50.5783768209], [3.0099003137, 50.578109389], [3.0068600655, 50.5783949994], [2.99996899, 50.5798006721], [2.9916580152, 50.5815801274], [2.9894096136, 50.5820412683], [2.989426246, 50.5833866132], [2.9881826341, 50.590677696], [2.9858950726, 50.5934722151], [2.9875129403000003, 50.5964125262], [2.9895459725, 50.5973936548], [2.9969541986, 50.5993352929], [2.9988592209, 50.5999375286], [3.0032475835, 50.6014820378], [3.0109372365, 50.6018773821], [3.0111487608, 50.6018755684]]]}";50.590934562, 3.00501944225
59195;Englos;63.0;148.0;16.0;30.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.9700178567, 50.6336654372], [2.9705777262, 50.6342121039], [2.9717323042, 50.6336425062], [2.9705742538, 50.6329135261], [2.9676479725, 50.6304008926], [2.9642649098, 50.6258266397], [2.9662813409, 50.623211169], [2.9669214155, 50.6216946646], [2.9643180359, 50.6205523953], [2.9630867685, 50.6201930574], [2.9626350556, 50.6205904902], [2.9550542363, 50.6234876129], [2.944701775, 50.6262502363], [2.941318153, 50.6253898352], [2.9414836339, 50.6262451713], [2.9412853378, 50.6269100781], [2.9426857481, 50.6274195786], [2.9510173898, 50.6299198061], [2.9650808326, 50.6312545511], [2.9700178567, 50.6336654372]]]}";50.6267966506, 2.95774575577
59201;Erquinghem-le-Sec;64.8344827586;182.10862069;19.0689655172;23.8362068966;"{""type"": ""Polygon"", ""coordinates"": [[[2.9229810676, 50.6174939766], [2.9246198643, 50.6177103704], [2.9363377668, 50.617734883], [2.9385889570000003, 50.6155444453], [2.9390873515, 50.6151560945], [2.9403468526000003, 50.6140600196], [2.9455289361, 50.6089657477], [2.9457346086, 50.6078826031], [2.9443560425, 50.6059407813], [2.9439600776, 50.6056507223], [2.9419754412, 50.604763115], [2.9387781861, 50.6037923154], [2.938423029, 50.6036144412], [2.9371500479, 50.6032610984], [2.9344657038, 50.602736486], [2.9331825436, 50.602652337], [2.9329723038, 50.6027437654], [2.9259855507, 50.6079890648], [2.9250648542, 50.6087648157], [2.9245787443, 50.6093954354], [2.9222211377000002, 50.6126894429], [2.9221542896, 50.6130483829], [2.9218292574999998, 50.6161677235], [2.9227583107, 50.6164994643], [2.9229810676, 50.6174939766]]]}";50.6107612737, 2.93344259711
59247;Forest-sur-Marque;257.0;336.0;44.0;132.0;"{""type"": ""Polygon"", ""coordinates"": [[[3.1858018481, 50.6380566479], [3.1867135246, 50.6376909263], [3.1930071966, 50.6354449179], [3.1962136845, 50.6348359232], [3.1969174503, 50.6347414764], [3.1965317396, 50.6328153065], [3.196715901, 50.6311996375], [3.1968973587, 50.6303369162], [3.1965875144, 50.6286798446], [3.1962905442, 50.6277846725], [3.1961494589, 50.627785793], [3.194765849, 50.6293647671], [3.1937781065, 50.6293429795], [3.1911676201, 50.6292779243], [3.1891744981, 50.6290449519], [3.1912165374, 50.6280438743], [3.1912144432, 50.6278643901], [3.1908385216, 50.627329198300004], [3.1896970881, 50.6265744073], [3.1868770147, 50.6266388131], [3.1867556196, 50.6277607932], [3.1864335485, 50.6295570467], [3.1848940992, 50.6302943477], [3.1828515157, 50.6312055753], [3.1814512928, 50.6318430116], [3.1790735944, 50.6329888934], [3.1780946949, 50.6334892724], [3.1776874201, 50.634433951], [3.1793635987, 50.6355667865], [3.1808935359, 50.6364305831], [3.1821162538, 50.6370049427], [3.18239848, 50.637003631], [3.1828850929, 50.6365515103], [3.1835852653, 50.6362327884], [3.1839399443, 50.6363650824], [3.1848682682, 50.6370762594], [3.1858018481, 50.6380566479]]]}";50.6327097627, 3.18828458569
59275;Gruson;218.381452318;298.521434821;20.0349956255;86.1504811899;"{""type"": ""Polygon"", ""coordinates"": [[[3.1929756364, 50.5923455568], [3.1921460091, 50.5932936896], [3.1933535342, 50.5938231229], [3.1984822834, 50.5961646273], [3.1991227769, 50.5966087505], [3.1997030594, 50.5975106806], [3.2006019061, 50.5997924093], [3.2002713125, 50.6010503039], [3.2006422765, 50.6021338508], [3.2007834689, 50.6021775985], [3.2012768374, 50.6021292332], [3.202468367, 50.6017620235], [3.2042293937, 50.6016954167], [3.2040811012, 50.6012926956], [3.2119152532, 50.5991301111], [3.2176847533, 50.5976895439], [3.2197540913, 50.5972254894], [3.2202475895, 50.5972219218], [3.2217479979, 50.597570163], [3.2220283933, 50.5975238901], [3.2228593346, 50.596665308], [3.2240686197, 50.5952846002], [3.2282214078, 50.5938159288], [3.2328231571, 50.5934447939], [3.2342601002, 50.5950046063], [3.2344029211, 50.5950931872], [3.2365413763, 50.5943908869], [3.2386206442, 50.5937075099], [3.2386893045, 50.5936176294], [3.233924732, 50.588081132], [3.2322567686, 50.586209405700004], [3.232041667, 50.5860312071], [3.2311920079, 50.5858129078], [3.2242447799, 50.5842038904], [3.2173149429, 50.5835799019], [3.2143155021, 50.5853056192], [3.2109525672, 50.5871332947], [3.2103924387, 50.5873613113], [3.2078823919, 50.5889038415], [3.2008397884, 50.591922923], [3.1956782922, 50.5937620387], [3.1943948036, 50.5929186279], [3.1932577806, 50.5923881968], [3.1929756364, 50.5923455568]]]}";50.5922616343, 3.21625948278
59286;Haubourdin;2212.52307437;3806.45572547;760.655451035;1212.10481316;"{""type"": ""Polygon"", ""coordinates"": [[[2.974091135, 50.6153801368], [2.9745690394, 50.6159133214], [2.9748594609000003, 50.6162203086], [2.9771083094, 50.618428467], [2.9774750742, 50.6184258418], [2.9797211301, 50.617597885], [2.9806325215, 50.617234564], [2.9844612284, 50.6161025213], [2.9879692106, 50.6164789424], [2.9906520590000003, 50.616823794], [2.9961095175, 50.6180051271], [2.9963930452, 50.618093983], [2.9969558882, 50.6180006635], [2.997236606, 50.6179100279], [3.0005035327, 50.6122498315], [3.0029786673, 50.6086213758], [3.0054155146, 50.6063561007], [3.00793259, 50.6045018044], [3.0115804049, 50.6024561909], [3.0115775432, 50.6022766975], [3.0111487608, 50.6018755684], [3.0109372365, 50.6018773821], [3.0032475835, 50.6014820378], [2.9988592209, 50.5999375286], [2.9969541986, 50.5993352929], [2.9895459725, 50.5973936548], [2.9875129403000003, 50.5964125262], [2.9858950726, 50.5934722151], [2.9881826341, 50.590677696], [2.989426246, 50.5833866132], [2.9894096136, 50.5820412683], [2.9782292435, 50.5838132572], [2.9783388012, 50.5847314106], [2.9791967381, 50.5963055082], [2.9738187804000003, 50.6047828948], [2.9734011566, 50.6051435868], [2.9727705999, 50.6054611525], [2.9718539251, 50.6054654352], [2.9709345589, 50.605246242], [2.9705087913, 50.6050235703], [2.9698809577, 50.6054757416], [2.9686943614, 50.6063791937], [2.9684868510999998, 50.6066941506], [2.9683847808, 50.6097760041], [2.9693400259000002, 50.6114096162], [2.9719133349, 50.6127151256], [2.9731763162, 50.6142114602], [2.974091135, 50.6153801368]]]}";50.6041128389, 2.98690052997
59457;Pérenchies;1183.7924873;2360.56013026;424.832551291;573.65784702;"{""type"": ""Polygon"", ""coordinates"": [[[2.9599000440000003, 50.6802760221], [2.9603224861, 50.6800939926], [2.9637574821, 50.6799155687], [2.9676208208, 50.6812680662], [2.9694031063, 50.6815278557], [2.9697454009, 50.6807104412], [2.971122664, 50.6779226522], [2.9756404482, 50.6724541397], [2.9766153133, 50.6714178577], [2.9776607529, 50.6703582474], [2.9789511887, 50.6708672858], [2.9792349847, 50.670956174], [2.9793055904, 50.6709552884], [2.9822379877, 50.6685094872], [2.9836128393, 50.6656317706], [2.9827977605, 50.6626218264], [2.9836961636, 50.6612274046], [2.9835522329, 50.6609949615], [2.9831978942, 50.6609069698], [2.9775949007999998, 50.6597143497], [2.9719894134000002, 50.6584084025], [2.9707161916000002, 50.6581012001], [2.9702288461, 50.6585964458], [2.9630456648, 50.6664780754], [2.9578222632, 50.6704186055], [2.9523991183, 50.6741506264], [2.9522592674, 50.6741963387], [2.9522657735, 50.6747796335], [2.9526227609, 50.675100132], [2.9581960637, 50.6793780951], [2.9599000440000003, 50.6802760221]]]}";50.6698686017, 2.96900182093
59508;Roncq;2188.2277451;3519.16473469;523.131075287;943.259993394;"{""type"": ""Polygon"", ""coordinates"": [[[3.0869068786, 50.7550612597], [3.088440112, 50.7558282377], [3.0922843539000002, 50.7579322184], [3.0939272404000002, 50.7589978316], [3.0948564754, 50.7596655848], [3.0950281159, 50.7599148916], [3.0976503648, 50.7611367211], [3.1000619739, 50.7616605982], [3.1002018442, 50.7615698628], [3.1029103001, 50.7598906803], [3.1075892264, 50.7582860141], [3.1116866088, 50.7599091365], [3.1131735869, 50.7618835532], [3.1149668472, 50.7634960709], [3.1201262484, 50.7670057321], [3.1219930455, 50.7678554055], [3.1228823773, 50.7681865125], [3.1249795821, 50.7689129894], [3.1273008215, 50.7681354167], [3.1270672791, 50.7653111149], [3.1302035521000002, 50.7630315445], [3.1332788774, 50.7608147602], [3.1398943178, 50.7579829296], [3.1408846187, 50.7580212923], [3.1409399393, 50.7570701321], [3.1423668482, 50.7494794175], [3.1401220246, 50.7422947701], [3.1388268313, 50.7408139092], [3.1386838883, 50.7407701017], [3.1374647297, 50.7396570259], [3.1365285442, 50.738586696], [3.1363112268, 50.7382289165], [3.1332900375, 50.7357727183], [3.1295673023, 50.733644683], [3.1251041653, 50.7315648333], [3.1205210913, 50.7300152374], [3.1200967523, 50.7299286098], [3.1192950764, 50.7293057579], [3.1189049018, 50.7269309745], [3.1188999157, 50.7266169232], [3.1193914419, 50.7264351971], [3.1178970242, 50.7257627469], [3.110181064, 50.7211468914], [3.106705358, 50.7212136306], [3.1027090908, 50.7231668475], [3.1019381984, 50.7236197246], [3.1019412993, 50.7237543181], [3.1037296352, 50.7251876323], [3.1045861354, 50.725787212], [3.1074062623, 50.7283753219], [3.1092756482, 50.7311714724], [3.108668976, 50.7330581197], [3.1077042114, 50.7354502443], [3.1068257786, 50.7372590411], [3.1046219893, 50.7409317121], [3.1006715283, 50.7446874009], [3.0945166661, 50.7482606949], [3.0881037831, 50.7535987729], [3.0869068786, 50.7550612597]]]}";50.7472339707, 3.11784777483
59609;Vendeville;215.0;438.0;68.0;73.0;"{""type"": ""Polygon"", ""coordinates"": [[[3.0892889609, 50.5797335257], [3.0907397835, 50.5799559497], [3.0918798542, 50.5798159981], [3.094785331, 50.5762902236], [3.0949918396, 50.5759301667], [3.0950603521, 50.5711661491], [3.0951291533, 50.5710314699], [3.0959553992, 50.569761753], [3.095108186, 50.5696322666], [3.0817909164, 50.5654530678], [3.0778748202, 50.5644880655], [3.0766738542, 50.5642267388], [3.0761791934, 50.5641848603], [3.0741938422, 50.5642408131], [3.0740559491, 50.5643764208], [3.068576746, 50.5701595662], [3.0686405388, 50.5745644994], [3.070370817, 50.5772542442], [3.0718443615, 50.5806638964], [3.0716377316, 50.581068787], [3.0734780051, 50.5815954381], [3.0748109385, 50.5812293603], [3.0810347393, 50.579776889], [3.0861423168, 50.57859503], [3.0864243701, 50.5786827887], [3.0892578872, 50.5796976482], [3.0892889609, 50.5797335257]]]}";50.5729822562, 3.08122810126
59646;Wasquehal;3128.13732344;5707.79330538;987.547071362;1678.41137749;"{""type"": ""Polygon"", ""coordinates"": [[[3.1379094831, 50.6731355881], [3.1367744311, 50.6727393051], [3.1363299225, 50.6723377689], [3.1355293682, 50.6708184868], [3.1360715583, 50.6692349162], [3.1337508448, 50.6610254538], [3.1283891264, 50.6540089842], [3.1238922481999998, 50.6530990988], [3.1188441744, 50.6536218323], [3.1187045305, 50.6536668359], [3.1187079903, 50.653936053], [3.1182919761, 50.658305881], [3.1155295597, 50.6627649301], [3.1133879609, 50.6653612501], [3.1116747831, 50.6689514374], [3.1134608661, 50.672627276], [3.1163499708, 50.6737750394], [3.1184060489, 50.6743456219], [3.1199172408, 50.6761748127], [3.1199488126, 50.6781570726], [3.1196714464, 50.6785171847], [3.1170849533, 50.6801035014], [3.1156856865, 50.680883725], [3.1147726031, 50.6812031361], [3.1133493329, 50.6813910941], [3.1123046577, 50.6841388687], [3.1141065843, 50.6883117358], [3.1180788744, 50.6895418879], [3.121061327, 50.6897032347], [3.1234005216, 50.6896506827], [3.1258778749, 50.6889258288], [3.1286777266, 50.6900473461], [3.1315883132, 50.6918677178], [3.1321966049, 50.6911115028], [3.1325447024, 50.6907961617], [3.1374877548, 50.6908446339], [3.1426912692, 50.6930624046], [3.142908306, 50.6933744327], [3.1431891814, 50.6932834773], [3.1447895192, 50.6931820179], [3.1466020217, 50.6931700228], [3.1487219344, 50.6939203802], [3.1498339561, 50.6935089567], [3.1484188069, 50.6917410804], [3.1479452906, 50.6892568753], [3.1416588624, 50.6801631703], [3.1375681747, 50.6738098953], [3.1379094831, 50.6731355881]]]}";50.6752771707, 3.12787285894
59650;Wattrelos;6072.04729942;11873.4499861;2066.35736016;3038.02330398;"{""type"": ""Polygon"", ""coordinates"": [[[3.2155653388, 50.6893796486], [3.2147393803, 50.6898100142], [3.2105883121, 50.6906462717], [3.207830278, 50.6912045806], [3.2065642467, 50.6914821782], [3.2014372598, 50.6938595989], [3.2001341217, 50.6954850069], [3.1949398322, 50.7029035118], [3.1899925105999998, 50.7057880261], [3.1849412464, 50.7070824158], [3.183836883, 50.7068884351], [3.1815070285, 50.7069941534], [3.1762982447, 50.7077957849], [3.1755920771, 50.7079116423], [3.1747099414, 50.7082224635], [3.1740750617, 50.7089295518], [3.1721408815, 50.7115335944], [3.1725527633, 50.7129472062], [3.1734185763, 50.7140183021], [3.1736326023, 50.7141956732], [3.1822585424, 50.7213044378], [3.1897364061, 50.7281056158], [3.1961306781, 50.7367797431], [3.1963480612, 50.7370467931], [3.1967687106, 50.7368648758], [3.1978871237, 50.7361398849], [3.1991342852, 50.7347318365], [3.1992662828, 50.7341474863], [3.1988961805000002, 50.733163745], [3.1976648742, 50.7314141823], [3.1967860505, 50.7304787949], [3.1956437672, 50.7297690371], [3.1930807712, 50.7287106361], [3.1921523913, 50.7280893454], [3.1916484753, 50.7275544325], [3.1911866932, 50.7262029048], [3.1911593315, 50.724588692], [3.1912265003, 50.7244091272], [3.1964928024, 50.7216730976], [3.2040720747, 50.7199066465], [3.2095829771, 50.7171319532], [3.2155072744, 50.7123606397], [3.2275399478, 50.7123670237], [3.2365354097, 50.7123556241], [3.2414871624, 50.7125713362], [3.2457079969000002, 50.7107091911], [3.2501953966, 50.7082379703], [3.2555393383, 50.7031212651], [3.2583766478, 50.7006468176], [3.2598180779, 50.6976897563], [3.2601205468, 50.6930812346], [3.2540967952, 50.6911598962], [3.2536813349, 50.6911338241], [3.2495175701, 50.6912983912], [3.2320057809, 50.6894344021], [3.221988959, 50.6888299289], [3.2159434765, 50.6892757963], [3.2155653388, 50.6893796486]]]}";50.7054049474, 3.21635586004
59017;Armentières;3639.84682385;7666.9378395;1399.78931843;1960.93750538;"{""type"": ""Polygon"", ""coordinates"": [[[2.897307473, 50.6805828574], [2.8956584385, 50.6796042524], [2.8930338324, 50.6784946699], [2.8923161907, 50.6785801975], [2.8827153179, 50.6797497508], [2.8753970394, 50.6806678132], [2.8714291478, 50.681419353], [2.8699482332, 50.6816959951], [2.8683823149, 50.6820649579], [2.864721565, 50.6830221031], [2.8612594391, 50.6841220415], [2.858448235, 50.6852549299], [2.8566199130000003, 50.6859357245], [2.8561973056000003, 50.6860267669], [2.8562026962, 50.686610056], [2.8570601356000003, 50.687593651], [2.8634560860000002, 50.694930408], [2.8689591865, 50.7018404778], [2.8694606961, 50.7024206849], [2.8701715745, 50.7029113746], [2.8712357282000003, 50.7033997342], [2.8725249189, 50.7037528178], [2.8856496978, 50.7066110214], [2.8858616661000003, 50.7066103188], [2.8874737319, 50.7054820481], [2.890790459, 50.7021325652], [2.8957608068000003, 50.6969511051], [2.8983786417, 50.6942388039], [2.8990095512, 50.6938328197], [2.9004290358, 50.69328748], [2.9006373316, 50.6929726775], [2.9006349488, 50.6927492357], [2.8988370797, 50.6910885856], [2.8990931824, 50.6824589132], [2.8988058580000002, 50.682056661], [2.897307473, 50.6805828574]]]}";50.6913779458, 2.88039568153
59056;Beaucamps-Ligny;116.640686714;253.735630454;15.7967707676;61.3266249726;"{""type"": ""Polygon"", ""coordinates"": [[[2.892887684, 50.6106716478], [2.8929604535999998, 50.6109400505], [2.8938938552, 50.6124162709], [2.893826805, 50.6127751958], [2.8917408092, 50.6153508804], [2.8913225085, 50.6157112904], [2.8922391861000003, 50.6157964501], [2.908696459, 50.6171773626], [2.9122458140000003, 50.6170067152], [2.915137396, 50.6170823169], [2.9202305828, 50.6173728786], [2.9229810676, 50.6174939766], [2.9227583107, 50.6164994643], [2.9218292574999998, 50.6161677235], [2.9221542896, 50.6130483829], [2.9222211377000002, 50.6126894429], [2.9245787443, 50.6093954354], [2.9250648542, 50.6087648157], [2.9259855507, 50.6079890648], [2.9329723038, 50.6027437654], [2.9331825436, 50.602652337], [2.9344657038, 50.602736486], [2.9371500479, 50.6032610984], [2.938423029, 50.6036144412], [2.938838453, 50.6029397513], [2.9392499065, 50.6020406903], [2.9391781509, 50.6019060348], [2.9381102881, 50.6010591928], [2.9373322315, 50.6007850738], [2.936696371, 50.6006976964], [2.9364131027, 50.6005647258], [2.9364054925, 50.5998925159], [2.9347147026, 50.599945486], [2.9309639683, 50.5998285793], [2.9297617031, 50.5994303243], [2.9291938721, 50.599119476], [2.9291170123, 50.5986267194], [2.9303684594, 50.5970954392], [2.9312773224, 50.5965080993], [2.9314158111, 50.5962829094], [2.9311325202000003, 50.5961947997], [2.9299982203, 50.5956529862], [2.9228142421000003, 50.5911119609], [2.9219480467, 50.590551389], [2.9208806886, 50.589721437], [2.9207385781, 50.5895427467], [2.9202464050000003, 50.5896348722], [2.9195452876, 50.5899072549], [2.9175269312000003, 50.5921684854], [2.9164857447, 50.5934296474], [2.9090007008, 50.6018489801], [2.904395548, 50.602356177], [2.8992725982, 50.6036480676], [2.8971294671, 50.6055211158], [2.8958123844, 50.6075096934], [2.8949124075, 50.6089493598], [2.8935915813, 50.6106237906], [2.892887684, 50.6106716478]]]}";50.6059467401, 2.91442801499
59088;Bois-Grenier;281.660163625;417.166771554;72.5928256765;140.346129641;"{""type"": ""Polygon"", ""coordinates"": [[[2.8752713978, 50.6334897395], [2.8749879955, 50.6334015065], [2.8705794947000003, 50.6313571314], [2.8697307652, 50.6310915015], [2.8690322091000002, 50.6316776865], [2.8649679555, 50.6355609916], [2.8607786348, 50.6395346415], [2.8541964242, 50.6454563191], [2.851114715, 50.6475768355], [2.8489292465, 50.649164405], [2.8481594851, 50.6497952412], [2.8457830493, 50.651912883], [2.8455052718, 50.6522732942], [2.8481305775, 50.6537518623], [2.8597235014, 50.6600804813], [2.8605880733999998, 50.6603910551], [2.8636982788000003, 50.6609158915], [2.8662415795, 50.6612192822], [2.8673168173, 50.6614385014], [2.8684484183, 50.6617035378], [2.8779608212000003, 50.6607988049], [2.883150768, 50.6583341683], [2.8903207447, 50.6578309854], [2.8931099818, 50.6579985375], [2.8957577743, 50.65694545], [2.8972938444, 50.6555037141], [2.8979781068, 50.6536161487], [2.8972568954, 50.6521752239], [2.895876867, 50.649894667], [2.8953076398, 50.6494033071], [2.8947298775, 50.6482756749], [2.8924326131, 50.6446984222], [2.8918599383, 50.6438848681], [2.8910037802, 50.642991192], [2.8891785262000003, 50.6419010107], [2.8827087686, 50.6384489785], [2.8754135821, 50.633623599], [2.8752713978, 50.6334897395]]]}";50.6487902286, 2.8727027787
